source,target,weight
59658,125694,2
59658,126299,1
59658,128797,1
59658,133090,1
59658,207062,1
59730,124068,1
59730,128987,1
59926,62965,1
59926,67281,1
59926,68016,1
59926,68083,1
59926,68201,1
59926,68258,1
59926,68264,1
59926,68267,1
59926,68296,1
59926,68483,1
59926,68502,1
59926,100017,1
59926,124308,1
59926,124331,1
59926,124891,1
59926,124967,1
59926,126299,1
59926,127171,1
59926,127625,1
59926,128406,1
59926,128669,1
59926,128797,1
59926,128987,1
59926,131629,1
59926,202665,1
59926,207765,1
59926,224589,1
60478,64317,1
60711,352672,1
60711,360983,1
60738,61889,1
60738,339907,1
60738,352672,1
60880,61573,1
60880,64213,1
60880,66588,1
60880,67456,1
60880,68091,1
60880,124308,1
60880,127192,1
60880,127541,1
60880,128441,1
60880,128945,1
60880,129906,1
60880,131720,1
60880,131944,1
60880,131961,1
60880,132051,1
60880,207783,1
61288,360983,1
61573,65602,1
61573,66014,1
61573,66588,1
61573,67281,1
61573,67456,1
61573,68091,1
61573,71875,1
61573,124308,2
61573,124331,1
61573,124804,1
61573,125584,1
61573,126299,1
61573,127192,2
61573,127541,1
61573,128441,1
61573,128797,1
61573,128945,1
61573,129885,1
61573,129906,1
61573,130733,1
61573,131285,1
61573,131720,1
61573,131724,2
61573,131944,1
61573,131961,1
61573,132051,1
61573,132642,1
61573,132680,1
61573,133281,1
61573,207057,1
61573,207080,1
61573,207183,1
61573,207222,1
61573,207647,1
61573,207715,1
61573,207783,1
61889,339907,1
61889,352672,1
62139,124068,1
62367,124308,1
62505,66668,1
62505,66721,1
62505,66777,1
62505,66818,1
62505,66896,3
62505,66906,2
62505,67136,1
62505,67158,1
62505,67331,1
62505,67443,1
62505,67456,1
62505,67467,1
62505,67612,1
62505,67733,1
62505,67762,1
62505,67777,7
62505,67855,1
62505,67936,1
62505,67939,1
62505,67953,1
62505,67993,1
62505,68083,1
62505,68165,2
62505,68195,1
62505,68196,2
62505,68197,2
62505,68201,1
62505,68240,1
62505,68255,3
62505,68258,2
62505,68264,1
62505,68267,2
62505,68276,3
62505,68287,1
62505,68290,1
62505,68293,1
62505,68295,1
62505,68303,1
62505,68313,1
62505,68319,1
62505,68337,1
62505,68454,2
62505,68502,2
62505,69113,1
62505,109812,1
62505,124364,1
62505,124733,2
62505,124734,1
62505,124850,2
62505,124886,2
62505,124891,1
62505,125077,1
62505,125163,1
62505,125185,2
62505,125584,1
62505,126411,1
62505,126657,1
62505,126692,1
62505,127066,1
62505,127611,1
62505,127906,2
62505,127920,1
62505,128191,1
62505,128301,1
62505,128304,1
62505,128334,1
62505,128432,1
62505,128441,1
62505,128917,1
62505,128956,1
62505,129342,1
62505,129408,1
62505,129417,1
62505,129514,1
62505,130253,1
62505,130374,1
62505,130719,1
62505,130897,1
62505,130917,2
62505,130921,1
62505,131062,1
62505,131078,1
62505,131106,1
62505,131183,1
62505,131350,1
62505,131890,1
62505,132008,2
62505,132051,1
62505,132775,1
62505,133146,1
62505,133351,1
62505,133356,2
62505,133408,1
62529,64213,1
62529,68454,1
62529,74543,1
62529,124068,1
62529,124308,1
62529,127192,1
62529,128945,1
62529,131392,1
62529,131961,1
62529,132642,1
62529,366078,1
62529,371805,1
62965,67281,1
62965,124308,1
62965,124331,1
62965,124796,1
62965,124804,1
62965,124891,1
62965,124967,1
62965,125309,1
62965,125336,1
62965,125694,1
62965,126299,2
62965,127625,1
62965,128170,1
62965,128375,1
62965,128441,1
62965,128669,1
62965,129045,1
62965,131392,1
62965,131975,1
62965,132380,1
62965,132642,1
62965,132680,1
62965,132983,1
62965,202665,1
62965,207100,1
62965,207279,1
62965,207765,1
62965,351444,1
63413,699791,2
63413,699794,3
64213,68454,1
64213,74543,1
64213,124068,4
64213,124308,3
64213,124331,2
64213,127192,1
64213,128745,1
64213,128945,1
64213,129906,1
64213,131392,1
64213,131720,1
64213,131944,1
64213,131961,1
64213,132352,1
64213,132642,2
64213,206740,1
64213,207062,1
64213,207411,1
64213,355067,1
64213,366078,1
64213,371805,1
64517,65160,1
65602,67281,1
65602,71875,1
65602,124308,1
65602,124804,1
65602,125337,1
65602,126299,1
65602,127192,1
65602,130733,1
65602,131285,1
65602,131724,1
65602,132642,1
65602,132680,1
65602,133281,1
65602,207057,1
65602,207080,1
65602,207183,1
65602,207222,1
65602,207715,1
65765,125694,1
65958,124068,1
66014,68253,1
66014,122198,1
66014,122637,1
66014,124308,1
66014,124331,1
66014,124364,1
66014,124742,1
66014,124891,2
66014,124967,2
66014,125185,1
66014,125337,1
66014,125694,1
66014,126387,2
66014,127541,1
66014,128301,1
66014,128441,2
66014,129045,1
66014,129885,1
66014,129906,1
66014,130150,1
66014,130364,1
66014,131392,1
66014,131720,2
66014,131961,1
66014,132051,2
66014,132352,1
66014,133642,1
66014,207647,1
66441,66566,1
66441,66668,1
66441,66883,2
66441,132539,1
66518,100816,1
66518,100983,1
66518,117680,1
66518,124891,1
66518,133408,1
66518,134432,1
66522,66673,1
66522,67434,1
66522,67448,1
66522,68242,1
66522,68258,1
66522,124804,1
66522,125185,1
66522,127906,1
66522,128441,1
66522,132051,1
66522,133425,1
66522,294567,1
66566,66883,1
66588,67456,1
66588,68091,1
66588,68197,1
66588,68242,1
66588,124308,1
66588,127192,1
66588,127541,1
66588,128170,1
66588,128441,1
66588,128945,1
66588,129906,1
66588,131720,1
66588,131944,1
66588,131961,1
66588,132051,1
66588,207783,1
66668,66669,1
66668,66673,1
66668,66700,1
66668,66754,1
66668,66757,1
66668,66878,1
66668,66883,2
66668,109812,1
66668,127906,1
66668,132539,2
66668,133408,1
66669,66673,1
66669,66700,1
66669,66754,1
66669,66757,1
66669,66777,1
66669,66878,1
66669,66883,1
66669,66908,1
66669,67136,1
66669,67260,1
66669,67308,1
66669,67612,1
66669,132539,1
66671,67029,1
66671,67777,1
66671,124891,1
66673,66700,1
66673,66754,1
66673,66757,1
66673,66878,1
66673,66883,1
66673,67434,1
66673,67448,1
66673,68242,1
66673,68258,1
66673,125185,1
66673,127906,1
66673,132539,1
66673,133425,1
66673,294567,1
66685,66768,1
66685,129193,1
66700,66754,1
66700,66757,1
66700,66878,1
66700,66883,1
66700,132539,1
66721,66896,1
66721,67456,1
66721,128917,1
66721,133356,1
66754,66757,1
66754,66878,1
66754,66883,1
66754,132539,1
66757,66878,1
66757,66883,1
66757,132539,1
66768,67777,1
66768,67939,1
66768,68201,1
66768,129193,1
66768,129305,1
66777,66906,1
66777,66908,1
66777,66978,1
66777,67136,1
66777,67260,1
66777,67308,1
66777,67443,1
66777,67477,1
66777,67612,1
66777,128987,1
66777,129169,1
66777,130210,1
66818,68196,1
66818,68197,1
66818,68240,1
66818,68255,1
66818,68267,1
66818,68276,1
66818,68287,1
66818,68295,1
66818,68319,1
66818,124891,1
66818,128301,1
66818,128304,1
66818,128432,1
66818,128956,1
66818,129342,1
66818,130374,1
66878,66883,1
66878,132539,1
66883,132539,2
66896,66906,1
66896,67331,1
66896,67456,1
66896,67612,1
66896,67777,3
66896,67855,1
66896,67936,1
66896,67939,1
66896,67953,1
66896,67993,1
66896,68016,1
66896,68083,1
66896,68196,1
66896,68200,1
66896,68201,1
66896,68240,1
66896,68244,1
66896,68258,3
66896,68282,1
66896,68287,1
66896,68422,1
66896,68456,1
66896,100017,1
66896,127066,1
66896,127476,1
66896,127906,2
66896,128917,1
66896,129518,1
66896,130897,1
66896,130917,1
66896,131062,1
66896,131720,1
66896,132008,1
66896,132583,1
66896,132775,1
66896,133063,1
66896,133351,1
66896,133356,2
66896,133464,1
66900,132539,1
66906,67331,2
66906,67443,1
66906,67612,1
66906,67777,2
66906,67855,1
66906,67936,1
66906,67939,1
66906,67953,1
66906,67993,1
66906,68083,1
66906,68258,1
66906,127066,1
66906,127823,1
66906,127845,1
66906,127906,1
66906,130897,1
66906,130917,1
66906,131062,2
66906,132008,1
66906,132775,2
66906,133351,2
66906,133356,1
66906,503974,1
66908,67136,1
66908,67260,1
66908,67308,1
66908,67612,1
67029,67331,1
67029,67456,1
67029,67546,1
67029,67612,1
67029,67777,1
67029,124891,1
67029,127868,1
67029,131640,1
67042,67132,1
67042,67331,1
67042,67612,1
67042,68016,1
67042,131640,1
67042,133146,1
67132,67331,1
67132,67612,1
67132,68016,1
67132,126438,1
67132,131640,1
67132,131720,1
67132,133146,1
67136,67260,1
67136,67308,1
67136,67612,1
67136,67777,1
67136,68197,1
67136,68264,1
67136,68293,1
67136,68337,1
67136,126692,1
67136,128334,1
67136,131078,1
67136,131890,1
67157,67158,2
67157,67159,1
67157,67281,1
67157,67777,2
67157,68196,1
67157,68203,1
67157,68216,2
67157,68253,1
67157,68290,1
67157,68296,1
67157,68303,1
67157,68323,1
67157,68349,1
67157,68502,1
67157,68823,1
67157,69113,1
67157,69196,1
67157,124364,1
67157,124733,1
67157,124734,1
67157,124742,3
67157,124804,1
67157,124850,1
67157,124886,1
67157,124891,2
67157,124932,1
67157,124967,1
67157,125136,3
67157,125185,1
67157,125309,1
67157,125336,1
67157,125337,1
67157,125584,1
67157,125694,2
67157,126299,1
67157,126387,1
67157,126609,1
67157,127625,1
67157,127866,1
67157,128233,1
67157,128301,1
67157,128441,2
67157,128797,1
67157,128945,1
67157,129169,1
67157,129768,1
67157,129857,1
67157,130294,1
67157,130719,1
67157,130912,1
67157,130921,1
67157,130934,1
67157,131066,1
67157,131106,1
67157,131183,1
67157,131229,1
67157,131392,1
67157,131629,1
67157,131975,1
67157,132680,1
67157,132741,1
67157,132768,1
67157,133164,1
67157,133718,1
67157,204208,1
67157,206740,1
67157,207183,1
67157,207222,1
67158,67777,3
67158,68165,1
67158,68216,3
67158,68255,1
67158,68290,1
67158,68303,3
67158,68313,1
67158,68318,1
67158,68319,1
67158,68323,1
67158,68454,2
67158,68483,1
67158,68502,2
67158,68548,1
67158,68823,2
67158,68847,1
67158,69113,1
67158,124364,1
67158,124733,2
67158,124734,1
67158,124742,2
67158,124850,2
67158,124886,1
67158,124891,3
67158,125077,1
67158,125136,2
67158,125163,1
67158,125185,2
67158,125309,1
67158,125584,3
67158,125694,1
67158,126411,1
67158,127866,1
67158,128301,2
67158,128441,1
67158,129768,1
67158,130719,2
67158,130912,1
67158,130921,2
67158,131106,4
67158,131229,1
67158,131629,1
67158,132051,1
67158,207183,1
67159,67281,1
67159,68253,1
67159,68349,1
67159,124308,1
67159,124804,1
67159,124886,1
67159,124932,1
67159,124967,1
67159,125136,1
67159,125336,2
67159,125694,2
67159,126299,1
67159,126387,1
67159,127625,1
67159,128441,1
67159,128797,1
67159,128945,1
67159,129857,1
67159,130934,1
67159,131066,1
67159,131183,1
67159,131392,1
67159,132680,1
67159,204208,1
67159,206740,1
67159,207062,1
67159,207222,1
67260,67308,1
67260,67612,1
67281,68253,1
67281,68349,1
67281,68454,1
67281,68851,1
67281,71875,2
67281,124068,1
67281,124308,4
67281,124331,1
67281,124796,1
67281,124804,2
67281,124886,1
67281,124932,1
67281,124967,3
67281,125336,1
67281,125694,2
67281,126299,4
67281,126387,1
67281,127192,1
67281,127625,2
67281,127627,1
67281,128441,1
67281,128669,1
67281,128797,1
67281,128945,1
67281,129045,2
67281,129857,1
67281,129979,1
67281,130150,1
67281,130733,1
67281,130934,1
67281,131066,2
67281,131183,1
67281,131238,1
67281,131285,1
67281,131392,2
67281,131724,1
67281,131944,1
67281,132010,1
67281,132051,1
67281,132642,3
67281,132680,3
67281,133281,2
67281,202665,1
67281,204208,1
67281,206740,1
67281,207057,1
67281,207062,3
67281,207080,1
67281,207183,1
67281,207222,2
67281,207715,1
67281,207765,1
67308,67612,1
67308,126438,1
67331,67546,1
67331,67612,3
67331,67777,3
67331,67855,1
67331,67936,1
67331,67939,1
67331,67953,1
67331,67993,1
67331,68016,1
67331,68083,1
67331,68258,1
67331,127066,1
67331,127823,1
67331,127906,1
67331,128304,1
67331,130865,1
67331,130897,1
67331,130917,1
67331,131062,2
67331,131161,1
67331,131640,3
67331,132008,1
67331,132775,2
67331,133146,1
67331,133351,1
67331,133356,1
67331,503974,1
67395,67396,1
67395,67467,1
67395,67906,1
67395,67922,1
67395,67944,1
67395,68200,1
67395,68203,1
67395,68319,1
67395,127611,1
67395,128187,1
67395,128191,1
67395,132008,1
67395,132345,1
67395,132794,1
67395,132984,1
67396,67467,1
67396,67794,1
67396,67922,1
67396,67944,1
67396,68200,1
67396,68203,1
67396,68319,1
67396,68395,1
67396,128187,1
67396,128191,1
67396,132345,1
67396,132794,1
67423,131339,1
67434,67448,1
67434,67455,1
67434,67546,2
67434,67612,1
67434,68242,1
67434,68258,1
67434,125185,1
67434,127906,1
67434,133425,1
67434,294567,1
67443,67777,1
67443,67855,1
67443,67906,1
67443,130917,1
67443,131243,1
67443,131720,1
67443,133146,1
67448,67477,1
67448,68242,1
67448,68258,1
67448,124891,1
67448,125185,1
67448,127906,1
67448,133425,1
67448,294567,1
67448,554900,1
67455,67546,1
67455,67612,1
67456,68091,1
67456,124308,1
67456,127192,1
67456,127541,1
67456,127868,1
67456,128441,1
67456,128917,1
67456,128945,1
67456,129906,1
67456,131720,1
67456,131944,1
67456,131961,1
67456,132051,1
67456,133356,1
67456,207783,1
67467,67612,1
67467,67762,1
67467,67777,2
67467,67890,1
67467,67922,1
67467,67943,1
67467,67944,1
67467,68050,1
67467,68083,2
67467,68196,1
67467,68197,1
67467,68200,2
67467,68201,3
67467,68203,1
67467,68267,2
67467,68276,1
67467,68319,1
67467,68418,1
67467,68422,1
67467,126657,1
67467,127611,1
67467,128187,1
67467,128191,1
67467,128594,1
67467,128649,1
67467,128956,1
67467,129514,1
67467,130917,1
67467,130981,1
67467,131350,1
67467,132345,1
67467,132794,1
67477,124891,1
67477,554900,1
67546,67612,2
67546,131640,1
67612,67777,1
67612,67855,1
67612,67936,1
67612,67939,1
67612,67953,1
67612,67993,1
67612,68016,1
67612,68050,1
67612,68083,1
67612,68201,1
67612,68258,1
67612,68267,1
67612,127066,1
67612,127906,1
67612,127947,1
67612,130897,1
67612,130917,1
67612,131062,1
67612,131629,1
67612,131640,2
67612,131720,1
67612,132008,1
67612,132775,1
67612,133146,1
67612,133351,1
67612,133356,1
67612,221049,1
67612,221093,1
67612,224589,1
67733,67777,1
67733,129408,1
67733,132008,1
67762,67777,1
67762,67943,1
67762,68196,1
67762,68201,1
67762,68216,1
67762,68276,1
67762,127611,1
67762,130917,1
67762,131350,1
67777,67855,2
67777,67890,1
67777,67906,1
67777,67936,1
67777,67939,2
67777,67953,1
67777,67971,1
67777,67993,1
67777,68016,1
67777,68083,2
67777,68165,2
67777,68196,2
67777,68197,3
67777,68200,1
67777,68201,3
67777,68216,3
67777,68240,2
67777,68242,1
67777,68244,1
67777,68255,1
67777,68258,5
67777,68264,1
67777,68267,3
67777,68276,1
67777,68281,1
67777,68282,1
67777,68287,1
67777,68290,1
67777,68293,1
67777,68303,2
67777,68313,2
67777,68317,1
67777,68323,1
67777,68337,1
67777,68422,2
67777,68454,2
67777,68456,1
67777,68502,2
67777,68823,1
67777,69113,1
67777,124364,1
67777,124733,2
67777,124734,1
67777,124742,1
67777,124850,2
67777,124886,1
67777,124891,2
67777,125077,1
67777,125136,1
67777,125185,2
67777,125584,2
67777,125694,2
67777,126411,1
67777,126438,1
67777,126657,2
67777,126692,1
67777,127066,1
67777,127467,1
67777,127476,1
67777,127611,1
67777,127823,1
67777,127866,2
67777,127906,4
67777,128191,1
67777,128301,2
67777,128304,1
67777,128334,1
67777,128441,1
67777,128508,1
67777,128594,2
67777,128649,1
67777,128956,1
67777,129305,1
67777,129408,1
67777,129514,1
67777,129518,2
67777,129768,1
67777,130203,1
67777,130526,2
67777,130719,2
67777,130897,1
67777,130912,1
67777,130917,3
67777,130921,2
67777,130981,2
67777,131062,2
67777,131078,1
67777,131106,2
67777,131229,1
67777,131243,1
67777,131350,1
67777,131629,2
67777,131720,1
67777,131890,1
67777,132008,2
67777,132051,1
67777,132583,3
67777,132775,2
67777,133063,1
67777,133351,1
67777,133356,1
67777,133464,1
67777,207183,1
67777,338944,1
67777,503974,1
67794,68083,1
67794,68257,1
67794,68261,1
67794,68273,1
67794,68313,1
67794,68395,1
67794,68422,1
67794,69196,1
67794,124733,1
67794,125136,1
67794,126609,1
67794,129216,1
67794,132395,1
67855,67906,1
67855,67936,1
67855,67939,1
67855,67953,1
67855,67993,1
67855,68083,1
67855,68258,1
67855,127066,1
67855,130897,1
67855,130917,1
67855,131062,1
67855,131243,1
67855,131720,1
67855,132008,1
67855,132775,1
67855,133351,1
67855,133356,1
67890,68083,1
67890,68196,1
67890,68197,1
67890,68200,1
67890,68267,1
67890,68422,1
67890,126657,1
67890,128594,1
67890,128649,1
67890,129514,1
67890,130981,1
67906,67922,1
67906,68264,1
67906,127611,2
67906,127906,1
67906,131243,1
67906,131720,1
67906,132008,1
67906,132984,1
67922,67944,1
67922,68200,1
67922,68203,1
67922,68319,1
67922,127611,1
67922,128187,1
67922,128191,1
67922,132345,1
67922,132794,1
67936,67939,1
67936,67953,1
67936,67993,1
67936,68083,1
67936,68258,1
67936,127066,1
67936,130897,1
67936,130917,1
67936,131062,1
67936,132008,1
67936,132775,1
67936,133351,1
67936,133356,1
67939,67953,1
67939,67993,1
67939,68083,1
67939,68201,1
67939,68258,1
67939,127066,1
67939,129305,1
67939,130897,1
67939,130917,1
67939,131062,1
67939,132008,1
67939,132775,1
67939,133351,1
67939,133356,1
67943,67944,1
67943,68083,1
67943,68196,2
67943,68201,1
67943,68216,1
67943,68251,1
67943,68255,1
67943,68258,1
67943,68313,1
67943,68418,1
67943,128508,1
67943,128956,1
67943,132583,1
67944,68004,1
67944,68016,1
67944,68200,2
67944,68203,1
67944,68319,1
67944,128187,1
67944,128191,1
67944,132345,1
67944,132794,1
67953,67993,1
67953,68083,1
67953,68258,1
67953,127066,1
67953,130897,1
67953,130917,1
67953,131062,1
67953,132008,1
67953,132775,1
67953,133351,1
67953,133356,1
67971,68050,1
67971,68258,1
67971,127467,1
67971,130917,1
67971,338944,1
67993,68083,1
67993,68258,1
67993,127066,1
67993,130897,1
67993,130917,1
67993,131062,1
67993,132008,1
67993,132775,1
67993,133351,1
67993,133356,1
68004,68016,1
68004,68200,1
68004,68297,1
68004,68456,1
68004,127906,1
68004,128191,1
68016,68083,1
68016,68200,1
68016,68201,1
68016,68240,1
68016,68244,1
68016,68258,2
68016,68264,1
68016,68267,1
68016,68282,1
68016,68287,1
68016,68296,1
68016,68422,1
68016,68456,1
68016,68483,1
68016,68502,1
68016,100017,1
68016,124891,1
68016,127171,1
68016,127476,1
68016,127906,1
68016,128406,1
68016,128797,1
68016,128987,1
68016,129518,1
68016,131629,1
68016,131640,1
68016,132583,1
68016,133063,1
68016,133146,1
68016,133464,1
68016,224589,1
68050,68201,1
68050,68267,1
68054,68196,1
68054,68303,1
68054,68321,1
68069,68851,1
68069,122637,1
68069,124796,1
68069,124804,1
68069,124886,1
68069,124891,1
68069,124932,1
68069,125136,1
68069,125185,1
68069,125188,1
68069,125337,1
68069,125582,1
68069,127166,1
68069,127476,1
68069,127627,1
68069,128170,1
68069,129359,1
68069,131724,1
68069,131975,1
68069,207183,1
68083,68196,1
68083,68197,2
68083,68200,1
68083,68201,2
68083,68216,1
68083,68239,1
68083,68244,1
68083,68257,1
68083,68258,2
68083,68261,1
68083,68264,1
68083,68267,2
68083,68287,1
68083,68296,1
68083,68317,1
68083,68319,1
68083,68349,1
68083,68418,1
68083,68422,3
68083,68483,1
68083,68502,2
68083,68823,1
68083,100017,1
68083,124733,2
68083,124734,1
68083,124891,1
68083,125136,1
68083,126387,1
68083,126609,1
68083,126657,1
68083,127066,1
68083,127171,1
68083,128406,1
68083,128508,1
68083,128594,1
68083,128649,1
68083,128797,1
68083,128956,1
68083,128987,1
68083,129216,1
68083,129514,1
68083,129973,1
68083,130897,1
68083,130917,1
68083,130981,1
68083,131062,1
68083,131629,1
68083,132008,1
68083,132345,1
68083,132395,1
68083,132775,1
68083,133351,1
68083,133356,1
68083,200321,5
68083,224589,1
68083,578729,1
68091,68216,1
68091,68282,2
68091,68303,1
68091,68319,1
68091,68325,1
68091,68454,1
68091,68483,1
68091,68502,1
68091,68548,1
68091,68823,1
68091,69113,1
68091,69142,1
68091,124308,1
68091,124891,1
68091,125163,2
68091,126411,1
68091,127192,1
68091,127541,1
68091,128406,1
68091,128441,1
68091,128945,1
68091,129359,1
68091,129759,1
68091,129906,1
68091,130203,1
68091,130301,1
68091,131243,1
68091,131629,1
68091,131720,1
68091,131944,1
68091,131961,1
68091,132051,1
68091,132583,1
68091,202627,1
68091,207783,1
68165,68195,1
68165,68255,1
68165,68290,1
68165,68303,1
68165,68313,1
68165,68454,2
68165,68502,1
68165,69113,1
68165,124733,1
68165,124850,1
68165,124886,1
68165,125077,1
68165,125185,1
68165,125584,1
68165,126411,1
68165,128301,1
68165,128441,1
68165,130719,1
68165,130921,1
68165,131106,1
68165,132051,1
68195,68197,1
68195,68216,2
68195,68255,2
68195,68257,2
68195,68276,1
68195,68282,1
68195,68290,1
68195,68295,1
68195,68303,1
68195,68347,1
68195,68349,3
68195,68548,1
68195,69113,1
68195,124734,1
68195,124891,1
68195,124932,1
68195,125136,3
68195,125163,1
68195,125187,2
68195,125309,1
68195,126387,1
68195,126392,1
68195,126411,2
68195,127476,1
68195,128301,1
68195,128304,2
68195,129043,1
68195,130150,1
68195,130301,1
68195,130921,1
68195,131629,1
68195,131642,1
68195,132345,1
68195,132583,1
68195,132917,1
68195,133063,1
68195,202783,1
68196,68197,2
68196,68200,1
68196,68216,4
68196,68240,1
68196,68242,2
68196,68244,1
68196,68255,1
68196,68267,3
68196,68276,1
68196,68281,1
68196,68282,1
68196,68287,1
68196,68295,1
68196,68303,1
68196,68313,1
68196,68319,1
68196,68321,1
68196,68323,1
68196,68395,1
68196,68422,1
68196,68847,1
68196,69142,1
68196,69148,1
68196,69196,1
68196,124742,1
68196,124891,1
68196,125136,1
68196,126657,1
68196,127171,1
68196,127867,1
68196,127951,1
68196,128304,1
68196,128432,1
68196,128508,1
68196,128594,1
68196,128649,1
68196,128956,1
68196,129342,1
68196,129514,1
68196,130195,1
68196,130374,1
68196,130981,1
68196,132583,1
68196,133415,1
68196,347693,1
68197,68200,1
68197,68216,2
68197,68239,1
68197,68240,1
68197,68242,2
68197,68244,1
68197,68255,2
68197,68257,2
68197,68258,1
68197,68264,1
68197,68267,2
68197,68276,1
68197,68282,3
68197,68287,2
68197,68290,1
68197,68293,1
68197,68295,1
68197,68296,1
68197,68303,1
68197,68313,1
68197,68317,1
68197,68319,2
68197,68337,1
68197,68349,3
68197,68422,4
68197,68483,1
68197,68502,1
68197,68548,2
68197,68823,1
68197,69113,1
68197,124733,1
68197,124734,2
68197,124891,2
68197,124932,1
68197,125136,2
68197,125163,1
68197,125187,1
68197,125582,1
68197,126387,1
68197,126411,1
68197,126657,1
68197,126692,1
68197,127866,1
68197,128270,1
68197,128301,1
68197,128304,2
68197,128334,1
68197,128432,3
68197,128508,1
68197,128594,1
68197,128649,1
68197,128956,1
68197,129043,1
68197,129342,1
68197,129514,1
68197,129973,1
68197,130374,1
68197,130526,1
68197,130981,2
68197,131078,1
68197,131229,1
68197,131629,1
68197,131720,1
68197,131890,2
68197,132345,1
68197,132452,1
68197,132583,1
68197,133063,1
68197,133464,1
68197,202753,1
68197,578729,1
68200,68201,1
68200,68203,1
68200,68267,1
68200,68319,1
68200,68422,1
68200,100017,1
68200,126657,1
68200,128187,1
68200,128191,1
68200,128594,1
68200,128649,1
68200,129514,1
68200,130981,1
68200,131720,1
68200,132345,1
68200,132794,1
68201,68216,1
68201,68255,1
68201,68258,2
68201,68264,1
68201,68267,2
68201,68276,1
68201,68281,1
68201,68296,1
68201,68313,1
68201,68317,1
68201,68349,1
68201,68418,1
68201,68483,1
68201,68502,1
68201,100017,2
68201,124891,1
68201,127171,1
68201,127611,1
68201,128304,1
68201,128406,1
68201,128594,1
68201,128797,1
68201,128956,2
68201,128987,1
68201,129305,1
68201,130203,1
68201,130526,1
68201,130917,1
68201,130981,1
68201,131350,1
68201,131629,2
68201,131720,1
68201,132583,1
68201,202129,1
68201,224589,1
68203,68290,1
68203,68319,1
68203,125136,1
68203,126609,1
68203,127501,1
68203,128187,1
68203,128191,1
68203,128233,2
68203,129169,1
68203,132345,1
68203,132768,1
68203,132794,1
68203,133164,1
68203,133718,1
68216,68239,1
68216,68242,2
68216,68244,1
68216,68255,1
68216,68257,2
68216,68258,3
68216,68273,1
68216,68281,1
68216,68282,3
68216,68287,1
68216,68290,1
68216,68295,2
68216,68296,3
68216,68303,5
68216,68307,1
68216,68313,3
68216,68317,2
68216,68318,1
68216,68319,3
68216,68323,3
68216,68325,1
68216,68349,3
68216,68422,1
68216,68483,2
68216,68502,4
68216,68548,1
68216,68823,4
68216,68847,2
68216,69113,5
68216,69142,5
68216,69145,2
68216,69148,3
68216,69196,3
68216,124364,2
68216,124733,3
68216,124734,4
68216,124742,3
68216,124796,3
68216,124804,1
68216,124850,2
68216,124886,2
68216,124891,8
68216,124932,1
68216,125077,1
68216,125136,8
68216,125163,7
68216,125185,4
68216,125187,6
68216,125309,5
68216,125582,2
68216,125584,1
68216,125694,1
68216,126387,1
68216,126411,1
68216,127166,1
68216,127385,1
68216,127476,1
68216,127866,1
68216,127867,1
68216,127951,1
68216,128170,1
68216,128229,2
68216,128301,3
68216,128304,5
68216,128406,1
68216,128508,1
68216,128594,1
68216,128797,1
68216,128956,1
68216,129381,1
68216,129768,1
68216,129973,1
68216,130144,2
68216,130150,1
68216,130195,1
68216,130203,3
68216,130204,1
68216,130253,1
68216,130301,2
68216,130526,1
68216,130719,2
68216,130912,2
68216,130921,1
68216,130981,1
68216,131106,10
68216,131229,2
68216,131243,1
68216,131290,1
68216,131392,1
68216,131629,7
68216,131720,4
68216,131967,1
68216,132261,1
68216,132345,2
68216,132583,10
68216,132680,1
68216,132917,1
68216,133063,2
68216,133464,1
68216,202638,1
68216,202727,1
68216,202761,1
68216,202783,1
68216,207183,1
68216,578729,1
68239,68244,1
68239,68287,1
68239,68303,1
68239,68317,1
68239,68319,1
68239,68349,1
68239,68422,1
68239,68502,1
68239,68823,1
68239,124733,1
68239,124734,1
68239,126387,1
68239,128508,1
68239,129216,1
68239,129973,1
68239,130203,1
68239,131629,1
68239,131720,1
68239,132345,1
68239,133164,1
68239,578729,1
68240,68244,1
68240,68255,1
68240,68258,1
68240,68267,1
68240,68276,1
68240,68282,1
68240,68287,2
68240,68295,1
68240,68319,1
68240,68422,1
68240,68456,1
68240,124891,1
68240,126438,1
68240,127476,1
68240,127906,1
68240,128304,1
68240,128432,1
68240,128956,1
68240,129342,1
68240,129518,2
68240,130374,1
68240,132583,1
68240,133063,1
68240,133464,1
68242,68258,2
68242,68264,1
68242,68323,1
68242,68847,1
68242,69142,1
68242,69145,1
68242,69148,1
68242,69196,2
68242,124742,1
68242,125136,1
68242,125185,1
68242,127866,1
68242,127906,1
68242,129768,1
68242,130144,1
68242,130195,2
68242,130526,1
68242,132583,1
68242,133425,1
68242,294567,1
68244,68258,1
68244,68264,1
68244,68273,1
68244,68282,1
68244,68287,2
68244,68317,1
68244,68319,1
68244,68349,1
68244,68422,2
68244,68456,1
68244,68502,1
68244,68823,1
68244,124733,1
68244,124734,1
68244,126387,1
68244,127476,1
68244,127906,1
68244,128508,1
68244,129518,1
68244,129973,1
68244,132345,1
68244,132583,1
68244,133063,1
68244,133464,1
68244,578729,1
68251,68255,1
68251,68258,1
68251,68313,1
68251,125309,1
68251,128508,1
68251,131720,1
68253,68349,1
68253,122198,1
68253,122637,1
68253,124364,1
68253,124742,1
68253,124804,1
68253,124886,1
68253,124891,1
68253,124932,1
68253,124967,2
68253,125185,1
68253,125336,1
