id,name_zh,name_en,index_year,cluster,dynasty_zh,bureau_type,bureau_zh,is_high_official,has_civil_exam,has_yin_privilege,has_recommendation,has_technical_exam,has_geo,x_coord,y_coord,addr_name_chn,bureau_astronomical,bureau_medical,bureau_hydraulic,bureau_military_industrial,bureau_construction,degree,clustering,eigenvector,betweenness,degree_z,clustering_z,eigenvector_z,betweenness_z,x_coord_z,y_coord_z,cluster_label,posting_count,sequenced_posting_count,firstyear_posting_count,lastyear_posting_count,category_posting_count,sequence_length,collapsed_sequence_length,career_sequence,collapsed_career_sequence,first_state,last_state,dominant_domain,dominant_category,technical_domain_postings,technical_domain_share,has_astronomical_posting,has_medical_posting,has_hydraulic_posting,has_military_industrial_posting,has_construction_posting,first_posting_year,last_posting_year,career_span_years,has_any_year,has_two_or_more_sequenced_postings,career_type,distance_to_career_type_medoid
944,郭知章,Guo Zhizhang,1048,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,114.505661,26.327883,泉江,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-0.3556322825207731,-1.536774140079746,Song and before,11,10,6,5,11,11,7,domain_military_industrial > domain_military_industrial > category_Nominal supernumerary appointment > domain_military_industrial > domain_construction > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > domain_construction > domain_military_industrial,domain_military_industrial > category_Nominal supernumerary appointment > domain_military_industrial > domain_construction > category_unknown_category > domain_construction > domain_military_industrial,domain_military_industrial,domain_military_industrial,other,unknown_category,6,0.5454545454545454,0,0,0,1,1,1087.0,1111.0,24.0,1,1,career_type_1,5.0
948,郭孝友,Guo Xiaoyou,1077,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,114.505661,26.327883,龍泉,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-0.3556322825207731,-1.536774140079746,Song and before,4,3,2,1,4,4,3,category_unknown_category > category_unknown_category > domain_construction > domain_military_industrial,category_unknown_category > domain_construction > domain_military_industrial,category_unknown_category,domain_military_industrial,other,unknown_category,2,0.5,0,0,0,1,1,1127.0,1128.0,1.0,1,1,career_type_1,2.0
953,郭茂恂,Guo Maoxun,1052,cluster1_song_and_before,宋,works_general,工部,0,0,0,0,0,1,116.282559,35.956072,須城,0,0,0,0,0,2,0.0,0.0120131285219655,5.640221851726034e-05,0.4568496458721299,-0.178123192418193,0.4681954210075935,0.0778533116269113,0.0412495414681923,1.1716038999310066,Song and before,15,15,12,10,15,15,7,category_Salary rank > domain_military_industrial > domain_military_industrial > category_Nominal supernumerary appointment > domain_military_industrial > domain_construction > domain_military_industrial > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category,category_Salary rank > domain_military_industrial > category_Nominal supernumerary appointment > domain_military_industrial > domain_construction > domain_military_industrial > category_unknown_category,category_Salary rank,category_unknown_category,other,unknown_category,5,0.3333333333333333,0,0,0,1,1,1077.0,1106.0,29.0,1,1,career_type_1,5.0
960,郭大亨,Guo Daheng,1038,cluster1_song_and_before,宋,construction,将作/营缮,0,0,0,1,0,1,104.077995,30.650385,華陽,0,0,0,0,1,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-2.684719884638461,-0.3208684806974302,Song and before,1,0,1,1,1,1,1,domain_construction,domain_construction,domain_construction,domain_construction,construction,unknown_category,1,1.0,0,0,0,0,1,1074.0,1075.0,1.0,1,0,career_type_1,1.0
962,來之邵,Lai Zhishao,1052,cluster1_song_and_before,宋,construction,将作/营缮,0,1,0,0,0,1,114.459076,34.475006,咸平,0,0,0,0,1,5,0.3,0.0486161544641114,0.0002262259923346,1.5586846579243614,2.13993507840006,2.5387175493776644,0.637279862971271,-0.3660373478483996,0.7549848836023324,Song and before,6,6,1,1,6,6,4,category_unknown_category > category_unknown_category > domain_military_industrial > category_unknown_category > category_unknown_category > domain_construction,category_unknown_category > domain_military_industrial > category_unknown_category > domain_construction,category_unknown_category,domain_construction,other,unknown_category,2,0.3333333333333333,0,0,0,1,1,1083.0,1085.0,2.0,1,1,career_type_1,3.0
964,郎簡,Lang Jian,975,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,119.71658,30.318827,臨安,0,0,0,0,0,1,0.0,0.0430527122274495,0.0,0.0895713085213861,-0.178123192418193,2.22401050086413,-0.107944576878429,0.8082606575234775,-0.414134660473283,Song and before,14,12,10,8,11,14,10,domain_military_industrial > domain_military_industrial > category_Titular office > domain_military_industrial > category_Titular office > domain_military_industrial > domain_military_industrial > domain_military_industrial > domain_military_industrial > category_unknown_category > category_missing_category > domain_military_industrial > domain_construction > domain_military_industrial,domain_military_industrial > category_Titular office > domain_military_industrial > category_Titular office > domain_military_industrial > category_unknown_category > category_missing_category > domain_military_industrial > domain_construction > domain_military_industrial,domain_military_industrial,domain_military_industrial,military_industrial,unknown_category,10,0.7142857142857143,0,0,0,1,1,1029.0,1042.0,13.0,1,1,career_type_3,7.0
968,雷有終,Lei Youzhong,947,cluster1_song_and_before,宋,works_general,工部,0,0,1,0,0,1,110.151016,35.242584,郃陽,0,0,0,0,0,1,0.0,7.5033055878857405e-25,0.0,0.0895713085213861,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-1.3282708078747485,0.9709020617129172,Song and before,27,26,17,11,24,27,19,domain_military_industrial > category_Titular office > domain_military_industrial > domain_construction > category_Titular office > domain_military_industrial > category_Titular office > domain_military_industrial > category_Titular office > domain_military_industrial > domain_military_industrial > category_Titular office > domain_military_industrial > domain_military_industrial > category_unknown_category > category_unknown_category > domain_military_industrial > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > domain_military_industrial > category_missing_category > category_unknown_category > category_unknown_category > domain_military_industrial,domain_military_industrial > category_Titular office > domain_military_industrial > domain_construction > category_Titular office > domain_military_industrial > category_Titular office > domain_military_industrial > category_Titular office > domain_military_industrial > category_Titular office > domain_military_industrial > category_unknown_category > domain_military_industrial > category_unknown_category > domain_military_industrial > category_missing_category > category_unknown_category > domain_military_industrial,domain_military_industrial,domain_military_industrial,other,unknown_category,12,0.4444444444444444,0,0,0,1,1,977.0,1004.0,27.0,1,1,career_type_3,9.0
971,李常,Li Chang,1027,cluster1_song_and_before,宋,construction,将作/营缮,0,1,0,0,0,1,115.761818,29.087832,建昌,0,0,0,0,1,3,0.0,0.0549583637120667,0.0004962078435229,0.8241279832228736,-0.178123192418193,2.897477085034648,1.5266430689627537,-0.0750613767194796,-0.7604095233122902,Song and before,14,14,4,0,14,14,11,category_Nominal supernumerary appointment > category_Titular office > category_Salary rank > domain_construction > category_unknown_category > category_Nominal supernumerary appointment > category_unknown_category > category_unknown_category > category_unknown_category > domain_military_industrial > category_unknown_category > category_unknown_category > domain_military_industrial > category_unknown_category,category_Nominal supernumerary appointment > category_Titular office > category_Salary rank > domain_construction > category_unknown_category > category_Nominal supernumerary appointment > category_unknown_category > domain_military_industrial > category_unknown_category > domain_military_industrial > category_unknown_category,category_Nominal supernumerary appointment,category_unknown_category,other,unknown_category,3,0.21428571428571427,0,0,0,1,1,1074.0,,,1,1,career_type_3,6.0
985,李章,Li Zhang,1013,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,112.58267212,35.092437744,濟源,0,0,0,0,0,1,0.0,0.0016256956437113,0.0,0.0895713085213861,-0.178123192418193,-0.1193901426935766,-0.107944576878429,-0.7851444628512698,0.9286664115257188,Song and before,2,1,1,1,2,2,2,category_unknown_category > domain_construction,category_unknown_category > domain_construction,category_unknown_category,domain_construction,other,unknown_category,1,0.5,0,0,0,0,1,1053.0,1054.0,1.0,1,0,career_type_1,2.0
986,李昭遘,Li Zhaogou,996,cluster1_song_and_before,宋,works_general,工部,0,0,1,1,0,1,114.34333,34.785477,開封,0,0,0,0,0,3,0.0,0.0067409019834298,0.0002040782105796,0.8241279832228736,-0.178123192418193,0.1699615610236573,0.5643215433636841,-0.3918899761925293,0.8423193593235898,Song and before,14,13,9,5,13,14,8,domain_military_industrial > category_Nominal supernumerary appointment > category_Nominal supernumerary appointment > domain_construction > domain_military_industrial > domain_military_industrial > domain_military_industrial > category_Nominal supernumerary appointment > domain_military_industrial > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > domain_military_industrial,domain_military_industrial > category_Nominal supernumerary appointment > domain_construction > domain_military_industrial > category_Nominal supernumerary appointment > domain_military_industrial > category_unknown_category > domain_military_industrial,domain_military_industrial,domain_military_industrial,other,unknown_category,7,0.5,0,0,0,1,1,1041.0,1059.0,18.0,1,1,career_type_1,6.0
987,李昭述,Li Zhaoshu,991,cluster1_song_and_before,宋,works_general,工部,0,1,1,0,0,1,114.34333,34.785477,開封,0,0,0,0,0,1,0.0,7.5033055878857405e-25,0.0,0.0895713085213861,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-0.3918899761925293,0.8423193593235898,Song and before,15,11,5,4,12,15,6,domain_military_industrial > domain_construction > category_unknown_category > domain_military_industrial > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > domain_military_industrial > domain_military_industrial > domain_military_industrial > domain_military_industrial,domain_military_industrial > domain_construction > category_unknown_category > domain_military_industrial > category_unknown_category > domain_military_industrial,domain_military_industrial,domain_military_industrial,other,unknown_category,7,0.4666666666666667,0,0,0,1,1,1029.0,1048.0,19.0,1,1,career_type_1,4.0
1004,李梲,Li Jue,1088,cluster1_song_and_before,宋,works_general,工部,0,0,0,0,0,1,119.141106,33.502789,山陽,0,0,0,0,0,1,0.0,0.0183789323379397,0.0,0.0895713085213861,-0.178123192418193,0.8282896297943225,-0.107944576878429,0.6797247647607948,0.4815034248435631,Song and before,10,10,5,3,10,10,7,domain_military_industrial > category_unknown_category > category_unknown_category > category_unknown_category > domain_military_industrial > domain_construction > category_unknown_category > category_unknown_category > domain_military_industrial > category_unknown_category,domain_military_industrial > category_unknown_category > domain_military_industrial > domain_construction > category_unknown_category > domain_military_industrial > category_unknown_category,domain_military_industrial,category_unknown_category,other,unknown_category,4,0.4,0,0,0,1,1,1107.0,1126.0,19.0,1,1,career_type_1,5.0
